GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased,new_deceased_per_1000
19033,Iowa,Cerro Gordo County,42647,53342,17,0.3986,8,0.1876
37179,North Carolina,Union County,235908,51326,94,0.3985,0,0.0
19149,Iowa,Plymouth County,25095,57589,10,0.3985,0,0.0
22009,Louisiana,Avoyelles Parish,40462,37911,16,0.3954,0,0.0
28093,Mississippi,Marshall County,35451,32341,14,0.3949,0,0.0
04009,Arizona,Graham County,38072,31597,15,0.394,0,0.0
19197,Iowa,Wright County,12690,56451,5,0.394,0,0.0
13267,Georgia,Tattnall County,25391,28406,10,0.3938,0,0.0
13029,Georgia,Bryan County,38109,52456,15,0.3936,0,0.0
12039,Florida,Gadsden County,45894,35139,18,0.3922,0,0.0
19181,Iowa,Warren County,51056,50698,20,0.3917,0,0.0
21177,Kentucky,Muhlenberg County,30774,33892,12,0.3899,0,0.0
12105,Florida,Polk County,708009,35463,276,0.3898,4,0.0056
01023,Alabama,Choctaw County,12841,39280,5,0.3894,0,0.0
47027,Tennessee,Clay County,7717,31013,3,0.3888,0,0.0
28089,Mississippi,Madison County,105630,64033,41,0.3881,2,0.0189
28081,Mississippi,Lee County,85202,41934,33,0.3873,0,0.0
13027,Georgia,Brooks County,15513,34944,6,0.3868,0,0.0
28023,Mississippi,Clarke County,15604,36431,6,0.3845,0,0.0
37095,North Carolina,Hyde County,5230,43490,2,0.3824,0,0.0
16075,Idaho,Payette County,23551,38933,9,0.3821,0,0.0
01089,Alabama,Madison County,366519,51445,140,0.382,1,0.0027
13309,Georgia,Wheeler County,7879,19631,3,0.3808,0,0.0
01087,Alabama,Macon County,18439,32919,7,0.3796,0,0.0
06087,California,Santa Cruz County,274255,69355,104,0.3792,0,0.0
40051,Oklahoma,Grady County,55551,39675,21,0.378,0,0.0
48143,Texas,Erath County,42446,39572,16,0.3769,0,0.0
37023,North Carolina,Burke County,90382,35265,34,0.3762,0,0.0
24019,Maryland,Dorchester County,31998,46562,12,0.375,0,0.0
13313,Georgia,Whitfield County,104062,38752,39,0.3748,1,0.0096
05109,Arkansas,Pike County,10673,33113,4,0.3748,0,0.0
